Date (LT),Hour,NowCast Conc.,Raw Conc.,Conc. Unit,AQI,AQI Category,QC Name
20/02/2022 14:00,14,90.7,86,ug/m3,169,Unhealthy,Valid
20/02/2022 15:00,15,92.3,94,ug/m3,170,Unhealthy,Valid
20/02/2022 16:00,16,84.1,76,ug/m3,166,Unhealthy,Valid
20/02/2022 17:00,17,84.5,85,ug/m3,166,Unhealthy,Valid
20/02/2022 18:00,18,91.7,99,ug/m3,170,Unhealthy,Valid
20/02/2022 19:00,19,88.8,86,ug/m3,168,Unhealthy,Valid
20/02/2022 20:00,20,89.4,90,ug/m3,169,Unhealthy,Valid
20/02/2022 21:00,21,111.8,139,ug/m3,180,Unhealthy,Valid
20/02/2022 22:00,22,146.1,178,ug/m3,198,Unhealthy,Valid
20/02/2022 23:00,23,154,162,ug/m3,204,Very Unhealthy,Valid
21/02/2022 00:00,0,153,152,ug/m3,203,Very Unhealthy,Valid
21/02/2022 01:00,1,145,137,ug/m3,197,Unhealthy,Valid
21/02/2022 02:00,2,142,139,ug/m3,196,Unhealthy,Valid
21/02/2022 03:00,3,139.5,137,ug/m3,194,Unhealthy,Valid
21/02/2022 04:00,4,121.2,103,ug/m3,185,Unhealthy,Valid
21/02/2022 05:00,5,111.6,102,ug/m3,180,Unhealthy,Valid
21/02/2022 06:00,6,101.3,91,ug/m3,175,Unhealthy,Valid
21/02/2022 07:00,7,107.7,114,ug/m3,178,Unhealthy,Valid
21/02/2022 08:00,8,113.7,120,ug/m3,181,Unhealthy,Valid
21/02/2022 09:00,9,123.1,133,ug/m3,186,Unhealthy,Valid
21/02/2022 10:00,10,138.6,160,ug/m3,194,Unhealthy,Valid
21/02/2022 11:00,11,150.7,165,ug/m3,201,Very Unhealthy,Valid
21/02/2022 12:00,12,132.9,111,ug/m3,191,Unhealthy,Valid
21/02/2022 13:00,13,114.5,92,ug/m3,181,Unhealthy,Valid
21/02/2022 14:00,14,83,54,ug/m3,165,Unhealthy,Valid
21/02/2022 15:00,15,69,55,ug/m3,158,Unhealthy,Valid
21/02/2022 16:00,16,64.4,60,ug/m3,156,Unhealthy,Valid
21/02/2022 17:00,17,60.7,57,ug/m3,154,Unhealthy,Valid
21/02/2022 18:00,18,64.8,69,ug/m3,156,Unhealthy,Valid
21/02/2022 19:00,19,77.9,91,ug/m3,163,Unhealthy,Valid
21/02/2022 20:00,20,106.4,135,ug/m3,177,Unhealthy,Valid
21/02/2022 21:00,21,137.2,168,ug/m3,193,Unhealthy,Valid
21/02/2022 22:00,22,188.6,240,ug/m3,239,Very Unhealthy,Valid
21/02/2022 23:00,23,182.8,177,ug/m3,233,Very Unhealthy,Valid
22/02/2022 00:00,0,145.4,108,ug/m3,197,Unhealthy,Valid
22/02/2022 01:00,1,116.7,88,ug/m3,183,Unhealthy,Valid
22/02/2022 02:00,2,101.8,87,ug/m3,175,Unhealthy,Valid
22/02/2022 03:00,3,95.9,90,ug/m3,172,Unhealthy,Valid
22/02/2022 04:00,4,103.9,112,ug/m3,176,Unhealthy,Valid
22/02/2022 05:00,5,102.9,102,ug/m3,175,Unhealthy,Valid
22/02/2022 06:00,6,97.4,92,ug/m3,173,Unhealthy,Valid
22/02/2022 07:00,7,100.7,104,ug/m3,174,Unhealthy,Valid
22/02/2022 08:00,8,98.8,97,ug/m3,173,Unhealthy,Valid
22/02/2022 09:00,9,109.9,121,ug/m3,179,Unhealthy,Valid
22/02/2022 10:00,10,131.4,153,ug/m3,190,Unhealthy,Valid
22/02/2022 11:00,11,131.2,136,ug/m3,190,Unhealthy,Valid
22/02/2022 12:00,12,117.3,99,ug/m3,183,Unhealthy,Valid
22/02/2022 13:00,13,107.2,94,ug/m3,178,Unhealthy,Valid
22/02/2022 14:00,14,102.9,96,ug/m3,175,Unhealthy,Valid
22/02/2022 15:00,15,93.8,84,ug/m3,171,Unhealthy,Valid
22/02/2022 16:00,16,73.6,55,ug/m3,160,Unhealthy,Valid
22/02/2022 17:00,17,72.3,71,ug/m3,160,Unhealthy,Valid
22/02/2022 18:00,18,72.1,72,ug/m3,160,Unhealthy,Valid
22/02/2022 19:00,19,79.5,87,ug/m3,163,Unhealthy,Valid
22/02/2022 20:00,20,118.7,158,ug/m3,184,Unhealthy,Valid
22/02/2022 21:00,21,171.4,224,ug/m3,222,Very Unhealthy,Valid
22/02/2022 22:00,22,146.2,121,ug/m3,198,Unhealthy,Valid
22/02/2022 23:00,23,134.5,123,ug/m3,192,Unhealthy,Valid
23/02/2022 00:00,0,132.8,131,ug/m3,191,Unhealthy,Valid
23/02/2022 01:00,1,126.9,121,ug/m3,188,Unhealthy,Valid
23/02/2022 02:00,2,120.4,114,ug/m3,185,Unhealthy,Valid
23/02/2022 03:00,3,131.2,142,ug/m3,190,Unhealthy,Valid
23/02/2022 04:00,4,139.1,147,ug/m3,194,Unhealthy,Valid
23/02/2022 05:00,5,144.5,150,ug/m3,197,Unhealthy,Valid
23/02/2022 06:00,6,126.7,109,ug/m3,188,Unhealthy,Valid
23/02/2022 07:00,7,121.3,116,ug/m3,185,Unhealthy,Valid
23/02/2022 08:00,8,125.1,129,ug/m3,187,Unhealthy,Valid
23/02/2022 09:00,9,127.9,131,ug/m3,188,Unhealthy,Valid
23/02/2022 10:00,10,132.2,143,ug/m3,191,Unhealthy,Valid
23/02/2022 11:00,11,150.3,177,ug/m3,200,Unhealthy,Valid
23/02/2022 12:00,12,137.5,117,ug/m3,193,Unhealthy,Valid
23/02/2022 13:00,13,136.1,134,ug/m3,193,Unhealthy,Valid
23/02/2022 14:00,14,133.8,130,ug/m3,191,Unhealthy,Valid
23/02/2022 15:00,15,127.7,118,ug/m3,188,Unhealthy,Valid
23/02/2022 16:00,16,116.3,102,ug/m3,182,Unhealthy,Valid
23/02/2022 17:00,17,121.2,128,ug/m3,185,Unhealthy,Valid
23/02/2022 18:00,18,110.1,97,ug/m3,179,Unhealthy,Valid
23/02/2022 19:00,19,116.4,124,ug/m3,182,Unhealthy,Valid
23/02/2022 20:00,20,142.9,175,ug/m3,196,Unhealthy,Valid
23/02/2022 21:00,21,167,190,ug/m3,217,Very Unhealthy,Valid
23/02/2022 22:00,22,206.4,245,ug/m3,256,Very Unhealthy,Valid
23/02/2022 23:00,23,228.7,251,ug/m3,278,Very Unhealthy,Valid
24/02/2022 00:00,0,200.3,172,ug/m3,250,Very Unhealthy,Valid
24/02/2022 01:00,1,186.1,172,ug/m3,236,Very Unhealthy,Valid
24/02/2022 02:00,2,185.6,185,ug/m3,236,Very Unhealthy,Valid
24/02/2022 03:00,3,196.3,207,ug/m3,246,Very Unhealthy,Valid
24/02/2022 04:00,4,216.1,236,ug/m3,266,Very Unhealthy,Valid
24/02/2022 05:00,5,251.1,286,ug/m3,302,Hazardous,Valid
24/02/2022 06:00,6,262.5,274,ug/m3,313,Hazardous,Valid
24/02/2022 07:00,7,283.9,314,ug/m3,334,Hazardous,Valid
24/02/2022 08:00,8,293.9,306,ug/m3,344,Hazardous,Valid
24/02/2022 09:00,9,324.1,351,ug/m3,374,Hazardous,Valid
24/02/2022 10:00,10,279.5,235,ug/m3,330,Hazardous,Valid
24/02/2022 11:00,11,203.2,127,ug/m3,253,Very Unhealthy,Valid
24/02/2022 12:00,12,165.6,128,ug/m3,216,Very Unhealthy,Valid
24/02/2022 13:00,13,133.8,102,ug/m3,191,Unhealthy,Valid
24/02/2022 14:00,14,125.8,118,ug/m3,187,Unhealthy,Valid
24/02/2022 15:00,15,115.4,105,ug/m3,182,Unhealthy,Valid
24/02/2022 16:00,16,109.7,104,ug/m3,179,Unhealthy,Valid
24/02/2022 17:00,17,105.3,101,ug/m3,177,Unhealthy,Valid
24/02/2022 18:00,18,108.1,111,ug/m3,178,Unhealthy,Valid
24/02/2022 19:00,19,116.5,125,ug/m3,182,Unhealthy,Valid
24/02/2022 20:00,20,140.2,164,ug/m3,195,Unhealthy,Valid
24/02/2022 21:00,21,169.6,199,ug/m3,220,Very Unhealthy,Valid
24/02/2022 22:00,22,189.3,209,ug/m3,239,Very Unhealthy,Valid
24/02/2022 23:00,23,224.1,259,ug/m3,274,Very Unhealthy,Valid
25/02/2022 00:00,0,202,180,ug/m3,252,Very Unhealthy,Valid
25/02/2022 01:00,1,120,38,ug/m3,184,Unhealthy,Valid
25/02/2022 02:00,2,79,38,ug/m3,163,Unhealthy,Valid
25/02/2022 03:00,3,66.4,54,ug/m3,157,Unhealthy,Valid
25/02/2022 04:00,4,52.7,39,ug/m3,143,Unhealthy for Sensitive Groups,Valid
25/02/2022 05:00,5,46.3,40,ug/m3,128,Unhealthy for Sensitive Groups,Valid
25/02/2022 06:00,6,54.1,62,ug/m3,147,Unhealthy for Sensitive Groups,Valid
25/02/2022 07:00,7,58.5,63,ug/m3,153,Unhealthy,Valid
25/02/2022 08:00,8,68.7,79,ug/m3,158,Unhealthy,Valid
25/02/2022 09:00,9,82.8,97,ug/m3,165,Unhealthy,Valid
25/02/2022 10:00,10,107.4,132,ug/m3,178,Unhealthy,Valid
25/02/2022 11:00,11,107.6,108,ug/m3,178,Unhealthy,Valid
25/02/2022 12:00,12,103.8,100,ug/m3,176,Unhealthy,Valid
25/02/2022 13:00,13,86.4,69,ug/m3,167,Unhealthy,Valid
25/02/2022 14:00,14,75.7,65,ug/m3,161,Unhealthy,Valid
25/02/2022 15:00,15,69.3,63,ug/m3,158,Unhealthy,Valid
25/02/2022 16:00,16,64.1,59,ug/m3,155,Unhealthy,Valid
25/02/2022 17:00,17,61,58,ug/m3,154,Unhealthy,Valid
25/02/2022 18:00,18,66,71,ug/m3,156,Unhealthy,Valid
25/02/2022 19:00,19,66.5,67,ug/m3,157,Unhealthy,Valid
25/02/2022 20:00,20,76.2,86,ug/m3,162,Unhealthy,Valid
25/02/2022 21:00,21,88.1,100,ug/m3,168,Unhealthy,Valid
25/02/2022 22:00,22,121.5,155,ug/m3,185,Unhealthy,Valid
25/02/2022 23:00,23,131.7,142,ug/m3,190,Unhealthy,Valid
26/02/2022 00:00,0,113.3,95,ug/m3,181,Unhealthy,Valid
26/02/2022 01:00,1,108.7,104,ug/m3,178,Unhealthy,Valid
26/02/2022 02:00,2,113.3,118,ug/m3,181,Unhealthy,Valid
26/02/2022 03:00,3,114.1,115,ug/m3,181,Unhealthy,Valid
26/02/2022 04:00,4,111.5,109,ug/m3,180,Unhealthy,Valid
26/02/2022 05:00,5,109.8,108,ug/m3,179,Unhealthy,Valid
26/02/2022 06:00,6,109.9,110,ug/m3,179,Unhealthy,Valid
26/02/2022 07:00,7,96.8,82,ug/m3,172,Unhealthy,Valid
26/02/2022 08:00,8,90.3,83,ug/m3,169,Unhealthy,Valid
26/02/2022 09:00,9,84.4,79,ug/m3,166,Unhealthy,Valid
26/02/2022 10:00,10,99.5,117,ug/m3,174,Unhealthy,Valid
26/02/2022 11:00,11,95.3,89,ug/m3,172,Unhealthy,Valid
26/02/2022 12:00,12,79.9,63,ug/m3,164,Unhealthy,Valid
26/02/2022 13:00,13,76.2,72,ug/m3,162,Unhealthy,Valid
26/02/2022 14:00,14,74.8,73,ug/m3,161,Unhealthy,Valid
26/02/2022 15:00,15,81.3,89,ug/m3,164,Unhealthy,Valid
26/02/2022 16:00,16,81.6,82,ug/m3,164,Unhealthy,Valid
26/02/2022 17:00,17,83.6,86,ug/m3,166,Unhealthy,Valid
26/02/2022 18:00,18,87.9,93,ug/m3,168,Unhealthy,Valid
26/02/2022 19:00,19,94.9,103,ug/m3,171,Unhealthy,Valid
26/02/2022 20:00,20,116.8,138,ug/m3,183,Unhealthy,Valid
26/02/2022 21:00,21,149.4,182,ug/m3,199,Unhealthy,Valid
26/02/2022 22:00,22,164.7,180,ug/m3,215,Very Unhealthy,Valid
26/02/2022 23:00,23,175.3,186,ug/m3,226,Very Unhealthy,Valid
27/02/2022 00:00,0,184.2,193,ug/m3,234,Very Unhealthy,Valid
27/02/2022 01:00,1,205.6,227,ug/m3,256,Very Unhealthy,Valid
27/02/2022 02:00,2,240.8,276,ug/m3,290,Very Unhealthy,Valid
27/02/2022 03:00,3,244.9,249,ug/m3,295,Very Unhealthy,Valid
27/02/2022 04:00,4,271.4,298,ug/m3,322,Hazardous,Valid
27/02/2022 05:00,5,209.2,147,ug/m3,259,Very Unhealthy,Valid
27/02/2022 06:00,6,192.6,176,ug/m3,243,Very Unhealthy,Valid
27/02/2022 07:00,7,192.3,192,ug/m3,242,Very Unhealthy,Valid
27/02/2022 08:00,8,195.6,199,ug/m3,246,Very Unhealthy,Valid
27/02/2022 09:00,9,203.8,212,ug/m3,254,Very Unhealthy,Valid
27/02/2022 10:00,10,178.9,154,ug/m3,229,Very Unhealthy,Valid
27/02/2022 11:00,11,153.4,128,ug/m3,204,Very Unhealthy,Valid
27/02/2022 12:00,12,129.2,105,ug/m3,189,Unhealthy,Valid
27/02/2022 13:00,13,119.5,110,ug/m3,184,Unhealthy,Valid
27/02/2022 14:00,14,115.2,111,ug/m3,182,Unhealthy,Valid
27/02/2022 15:00,15,105.6,96,ug/m3,177,Unhealthy,Valid
27/02/2022 16:00,16,110.7,116,ug/m3,180,Unhealthy,Valid
27/02/2022 17:00,17,135.3,160,ug/m3,192,Unhealthy,Valid
27/02/2022 18:00,18,152.1,169,ug/m3,203,Very Unhealthy,Valid
27/02/2022 19:00,19,153,154,ug/m3,203,Very Unhealthy,Valid
27/02/2022 20:00,20,149.5,146,ug/m3,200,Unhealthy,Valid
27/02/2022 21:00,21,138.8,126,ug/m3,194,Unhealthy,Valid
27/02/2022 22:00,22,121.6,99,ug/m3,185,Unhealthy,Valid
27/02/2022 23:00,23,115.7,108,ug/m3,182,Unhealthy,Valid
28/02/2022 00:00,0,111,105,ug/m3,180,Unhealthy,Valid
28/02/2022 01:00,1,106.2,100,ug/m3,177,Unhealthy,Valid
28/02/2022 02:00,2,106.5,107,ug/m3,177,Unhealthy,Valid
28/02/2022 03:00,3,108.1,110,ug/m3,178,Unhealthy,Valid
28/02/2022 04:00,4,127.1,154,ug/m3,188,Unhealthy,Valid
28/02/2022 05:00,5,133.7,143,ug/m3,191,Unhealthy,Valid
28/02/2022 06:00,6,139.1,153,ug/m3,194,Unhealthy,Valid
28/02/2022 07:00,7,150.6,165,ug/m3,201,Very Unhealthy,Valid
28/02/2022 08:00,8,162.1,175,ug/m3,212,Very Unhealthy,Valid
28/02/2022 09:00,9,177.7,192,ug/m3,228,Very Unhealthy,Valid
28/02/2022 10:00,10,172,166,ug/m3,222,Very Unhealthy,Valid
28/02/2022 11:00,11,196.1,220,ug/m3,246,Very Unhealthy,Valid
28/02/2022 12:00,12,161.5,127,ug/m3,212,Very Unhealthy,Valid
28/02/2022 13:00,13,178.2,195,ug/m3,228,Very Unhealthy,Valid
28/02/2022 14:00,14,146.1,114,ug/m3,198,Unhealthy,Valid
28/02/2022 15:00,15,127,108,ug/m3,188,Unhealthy,Valid
28/02/2022 16:00,16,123,119,ug/m3,186,Unhealthy,Valid
28/02/2022 17:00,17,124,125,ug/m3,186,Unhealthy,Valid
28/02/2022 18:00,18,113,102,ug/m3,181,Unhealthy,Valid
28/02/2022 19:00,19,110.4,108,ug/m3,179,Unhealthy,Valid
28/02/2022 20:00,20,115.2,120,ug/m3,182,Unhealthy,Valid
28/02/2022 21:00,21,127.6,140,ug/m3,188,Unhealthy,Valid
28/02/2022 22:00,22,145.8,164,ug/m3,198,Unhealthy,Valid
28/02/2022 23:00,23,178.9,212,ug/m3,229,Very Unhealthy,Valid
01/03/2022 00:00,0,211.9,245,ug/m3,262,Very Unhealthy,Valid
01/03/2022 01:00,1,222.9,234,ug/m3,273,Very Unhealthy,Valid
01/03/2022 02:00,2,247.5,272,ug/m3,297,Very Unhealthy,Valid
01/03/2022 03:00,3,252.7,258,ug/m3,303,Hazardous,Valid
01/03/2022 04:00,4,226.8,201,ug/m3,277,Very Unhealthy,Valid
01/03/2022 05:00,5,226.4,226,ug/m3,276,Very Unhealthy,Valid
01/03/2022 06:00,6,188.7,151,ug/m3,239,Very Unhealthy,Valid
01/03/2022 07:00,7,173.8,159,ug/m3,224,Very Unhealthy,Valid
01/03/2022 08:00,8,182.7,191,ug/m3,233,Very Unhealthy,Valid
01/03/2022 09:00,9,177.2,169,ug/m3,227,Very Unhealthy,Valid
01/03/2022 10:00,10,158.5,140,ug/m3,209,Very Unhealthy,Valid
01/03/2022 11:00,11,129.9,102,ug/m3,189,Unhealthy,Valid
01/03/2022 12:00,12,99.4,69,ug/m3,174,Unhealthy,Valid
01/03/2022 13:00,13,82.6,66,ug/m3,165,Unhealthy,Valid
01/03/2022 14:00,14,75.8,69,ug/m3,161,Unhealthy,Valid
01/03/2022 15:00,15,73.3,71,ug/m3,160,Unhealthy,Valid
01/03/2022 16:00,16,71.1,69,ug/m3,159,Unhealthy,Valid
01/03/2022 17:00,17,66,61,ug/m3,156,Unhealthy,Valid
01/03/2022 18:00,18,69.5,73,ug/m3,158,Unhealthy,Valid
01/03/2022 19:00,19,78.7,88,ug/m3,163,Unhealthy,Valid
01/03/2022 20:00,20,94.3,110,ug/m3,171,Unhealthy,Valid
01/03/2022 21:00,21,119.6,145,ug/m3,184,Unhealthy,Valid
01/03/2022 22:00,22,137.3,155,ug/m3,193,Unhealthy,Valid
01/03/2022 23:00,23,163.6,190,ug/m3,214,Very Unhealthy,Valid
02/03/2022 00:00,0,158.8,154,ug/m3,209,Very Unhealthy,Valid
02/03/2022 01:00,1,156.9,155,ug/m3,207,Very Unhealthy,Valid
02/03/2022 02:00,2,154.9,153,ug/m3,205,Very Unhealthy,Valid
02/03/2022 03:00,3,140.9,127,ug/m3,195,Unhealthy,Valid
02/03/2022 04:00,4,128.5,116,ug/m3,189,Unhealthy,Valid
02/03/2022 05:00,5,133.2,138,ug/m3,191,Unhealthy,Valid
02/03/2022 06:00,6,140.1,147,ug/m3,195,Unhealthy,Valid
02/03/2022 07:00,7,136.4,132,ug/m3,193,Unhealthy,Valid
02/03/2022 08:00,8,140.7,147,ug/m3,195,Unhealthy,Valid
02/03/2022 09:00,9,149,162,ug/m3,199,Unhealthy,Valid
02/03/2022 10:00,10,142.3,132,ug/m3,196,Unhealthy,Valid
02/03/2022 11:00,11,116.5,87,ug/m3,182,Unhealthy,Valid
02/03/2022 12:00,12,96.7,79,ug/m3,172,Unhealthy,Valid
02/03/2022 13:00,13,90.8,85,ug/m3,169,Unhealthy,Valid
02/03/2022 14:00,14,83.9,77,ug/m3,166,Unhealthy,Valid
02/03/2022 15:00,15,82.9,82,ug/m3,165,Unhealthy,Valid
02/03/2022 16:00,16,76.4,70,ug/m3,162,Unhealthy,Valid
02/03/2022 17:00,17,154.2,232,ug/m3,205,Very Unhealthy,Valid
02/03/2022 18:00,18,112.6,71,ug/m3,180,Unhealthy,Valid
02/03/2022 19:00,19,101.8,91,ug/m3,175,Unhealthy,Valid
02/03/2022 20:00,20,111.8,122,ug/m3,180,Unhealthy,Valid
02/03/2022 21:00,21,131.9,152,ug/m3,190,Unhealthy,Valid
02/03/2022 22:00,22,153.9,176,ug/m3,204,Very Unhealthy,Valid
02/03/2022 23:00,23,167,180,ug/m3,217,Very Unhealthy,Valid
03/03/2022 00:00,0,190,213,ug/m3,240,Very Unhealthy,Valid
03/03/2022 01:00,1,195.5,201,ug/m3,246,Very Unhealthy,Valid
03/03/2022 02:00,2,215.7,236,ug/m3,266,Very Unhealthy,Valid
03/03/2022 03:00,3,219.4,223,ug/m3,269,Very Unhealthy,Valid
03/03/2022 04:00,4,206.2,193,ug/m3,256,Very Unhealthy,Valid
03/03/2022 05:00,5,180,154,ug/m3,230,Very Unhealthy,Valid
03/03/2022 06:00,6,167,154,ug/m3,217,Very Unhealthy,Valid
03/03/2022 07:00,7,176.2,185,ug/m3,226,Very Unhealthy,Valid
03/03/2022 08:00,8,172.1,160,ug/m3,222,Very Unhealthy,Valid
03/03/2022 09:00,9,166.4,155,ug/m3,217,Very Unhealthy,Valid
03/03/2022 10:00,10,171.5,181,ug/m3,222,Very Unhealthy,Valid
03/03/2022 11:00,11,137.1,103,ug/m3,193,Unhealthy,Valid
03/03/2022 12:00,12,115,93,ug/m3,182,Unhealthy,Valid
03/03/2022 13:00,13,103.5,92,ug/m3,176,Unhealthy,Valid
03/03/2022 14:00,14,97.7,92,ug/m3,173,Unhealthy,Valid
03/03/2022 15:00,15,88.3,79,ug/m3,168,Unhealthy,Valid
03/03/2022 16:00,16,89.6,91,ug/m3,169,Unhealthy,Valid
03/03/2022 17:00,17,86.8,84,ug/m3,167,Unhealthy,Valid
03/03/2022 18:00,18,88.4,90,ug/m3,168,Unhealthy,Valid
03/03/2022 19:00,19,97.1,106,ug/m3,172,Unhealthy,Valid
03/03/2022 20:00,20,117,137,ug/m3,183,Unhealthy,Valid
03/03/2022 21:00,21,140.5,164,ug/m3,195,Unhealthy,Valid
03/03/2022 22:00,22,167.7,195,ug/m3,218,Very Unhealthy,Valid
03/03/2022 23:00,23,174.3,181,ug/m3,225,Very Unhealthy,Valid
04/03/2022 00:00,0,186.2,198,ug/m3,236,Very Unhealthy,Valid
04/03/2022 01:00,1,200.1,214,ug/m3,250,Very Unhealthy,Valid
04/03/2022 02:00,2,216,232,ug/m3,266,Very Unhealthy,Valid
04/03/2022 03:00,3,214,212,ug/m3,264,Very Unhealthy,Valid
04/03/2022 04:00,4,236,258,ug/m3,286,Very Unhealthy,Valid
04/03/2022 05:00,5,244.5,253,ug/m3,294,Very Unhealthy,Valid
04/03/2022 06:00,6,239.2,234,ug/m3,289,Very Unhealthy,Valid
04/03/2022 07:00,7,218.7,196,ug/m3,269,Very Unhealthy,Valid
04/03/2022 08:00,8,202.3,169,ug/m3,252,Very Unhealthy,Valid
04/03/2022 09:00,9,178.3,150,ug/m3,229,Very Unhealthy,Valid
04/03/2022 10:00,10,165,148,ug/m3,215,Very Unhealthy,Valid
04/03/2022 11:00,11,145.8,131,ug/m3,198,Unhealthy,Valid
04/03/2022 12:00,12,125.1,105,ug/m3,187,Unhealthy,Valid
04/03/2022 13:00,13,138.5,152,ug/m3,194,Unhealthy,Valid
04/03/2022 14:00,14,105.7,73,ug/m3,177,Unhealthy,Valid
04/03/2022 15:00,15,96.8,88,ug/m3,172,Unhealthy,Valid
04/03/2022 16:00,16,77.4,58,ug/m3,162,Unhealthy,Valid
04/03/2022 17:00,17,69.6,62,ug/m3,158,Unhealthy,Valid
04/03/2022 18:00,18,75.8,82,ug/m3,161,Unhealthy,Valid
04/03/2022 19:00,19,87.8,100,ug/m3,168,Unhealthy,Valid
04/03/2022 20:00,20,115.4,143,ug/m3,182,Unhealthy,Valid
04/03/2022 21:00,21,138.2,161,ug/m3,194,Unhealthy,Valid
04/03/2022 22:00,22,212.1,286,ug/m3,262,Very Unhealthy,Valid
04/03/2022 23:00,23,203,194,ug/m3,253,Very Unhealthy,Valid
05/03/2022 00:00,0,181.5,160,ug/m3,232,Very Unhealthy,Valid
05/03/2022 01:00,1,158.2,135,ug/m3,209,Very Unhealthy,Valid
05/03/2022 02:00,2,144.6,131,ug/m3,197,Unhealthy,Valid
05/03/2022 03:00,3,136.8,129,ug/m3,193,Unhealthy,Valid
05/03/2022 04:00,4,130.9,125,ug/m3,190,Unhealthy,Valid
05/03/2022 05:00,5,136.9,143,ug/m3,193,Unhealthy,Valid
05/03/2022 06:00,6,185,233,ug/m3,235,Very Unhealthy,Valid
05/03/2022 07:00,7,197,209,ug/m3,247,Very Unhealthy,Valid
05/03/2022 08:00,8,220.5,244,ug/m3,270,Very Unhealthy,Valid
05/03/2022 09:00,9,278.7,337,ug/m3,329,Hazardous,Valid
05/03/2022 10:00,10,270.8,263,ug/m3,321,Hazardous,Valid
05/03/2022 11:00,11,243.9,217,ug/m3,294,Very Unhealthy,Valid
05/03/2022 12:00,12,184.9,126,ug/m3,235,Very Unhealthy,Valid
05/03/2022 13:00,13,144.9,105,ug/m3,197,Unhealthy,Valid
05/03/2022 14:00,14,148.9,153,ug/m3,199,Unhealthy,Valid
05/03/2022 15:00,15,111.9,75,ug/m3,180,Unhealthy,Valid
05/03/2022 16:00,16,91.9,72,ug/m3,170,Unhealthy,Valid
05/03/2022 17:00,17,80.4,69,ug/m3,164,Unhealthy,Valid
05/03/2022 18:00,18,79.2,78,ug/m3,163,Unhealthy,Valid
05/03/2022 19:00,19,91.5,104,ug/m3,170,Unhealthy,Valid
05/03/2022 20:00,20,125.2,159,ug/m3,187,Unhealthy,Valid
05/03/2022 21:00,21,145.1,165,ug/m3,197,Unhealthy,Valid
05/03/2022 22:00,22,193,241,ug/m3,243,Very Unhealthy,Valid
05/03/2022 23:00,23,182,171,ug/m3,232,Very Unhealthy,Valid
06/03/2022 00:00,0,200,218,ug/m3,250,Very Unhealthy,Valid
06/03/2022 01:00,1,200,200,ug/m3,250,Very Unhealthy,Valid
06/03/2022 02:00,2,235,270,ug/m3,285,Very Unhealthy,Valid
06/03/2022 03:00,3,218,201,ug/m3,268,Very Unhealthy,Valid
06/03/2022 04:00,4,190,162,ug/m3,240,Very Unhealthy,Valid
06/03/2022 05:00,5,208,226,ug/m3,258,Very Unhealthy,Valid
06/03/2022 06:00,6,235.5,263,ug/m3,285,Very Unhealthy,Valid
06/03/2022 07:00,7,192.4,145,ug/m3,243,Very Unhealthy,Valid
06/03/2022 08:00,8,168.9,143,ug/m3,219,Very Unhealthy,Valid
06/03/2022 09:00,9,158.6,147,ug/m3,209,Very Unhealthy,Valid
06/03/2022 10:00,10,149.2,140,ug/m3,199,Unhealthy,Valid
06/03/2022 11:00,11,121.6,95,ug/m3,185,Unhealthy,Valid
06/03/2022 12:00,12,94.3,67,ug/m3,171,Unhealthy,Valid
06/03/2022 13:00,13,77.1,60,ug/m3,162,Unhealthy,Valid
06/03/2022 14:00,14,71,65,ug/m3,159,Unhealthy,Valid
06/03/2022 15:00,15,70,69,ug/m3,158,Unhealthy,Valid
06/03/2022 16:00,16,67.4,65,ug/m3,157,Unhealthy,Valid
06/03/2022 17:00,17,72.2,77,ug/m3,160,Unhealthy,Valid
06/03/2022 18:00,18,76,80,ug/m3,162,Unhealthy,Valid
06/03/2022 19:00,19,89,102,ug/m3,168,Unhealthy,Valid
06/03/2022 20:00,20,114,139,ug/m3,181,Unhealthy,Valid
06/03/2022 21:00,21,157.5,201,ug/m3,208,Very Unhealthy,Valid
06/03/2022 22:00,22,171.2,185,ug/m3,222,Very Unhealthy,Valid
06/03/2022 23:00,23,170.6,170,ug/m3,221,Very Unhealthy,Valid
07/03/2022 00:00,0,180.3,190,ug/m3,231,Very Unhealthy,Valid
07/03/2022 01:00,1,173.6,167,ug/m3,224,Very Unhealthy,Valid
07/03/2022 02:00,2,187.3,201,ug/m3,237,Very Unhealthy,Valid
07/03/2022 03:00,3,189.1,191,ug/m3,239,Very Unhealthy,Valid
07/03/2022 04:00,4,165.6,142,ug/m3,216,Very Unhealthy,Valid
07/03/2022 05:00,5,153.3,141,ug/m3,204,Very Unhealthy,Valid
07/03/2022 06:00,6,149.3,145,ug/m3,199,Unhealthy,Valid
07/03/2022 07:00,7,156.3,155,ug/m3,207,Very Unhealthy,Valid
07/03/2022 08:00,8,154.7,150,ug/m3,205,Very Unhealthy,Valid
07/03/2022 09:00,9,153.4,151,ug/m3,204,Very Unhealthy,Valid
07/03/2022 10:00,10,152.8,152,ug/m3,203,Very Unhealthy,Valid
07/03/2022 11:00,11,131.3,108,ug/m3,190,Unhealthy,Valid
07/03/2022 12:00,12,112.3,95,ug/m3,180,Unhealthy,Valid
07/03/2022 13:00,13,90.1,68,ug/m3,169,Unhealthy,Valid
07/03/2022 14:00,14,82,74,ug/m3,165,Unhealthy,Valid
07/03/2022 15:00,15,74,66,ug/m3,161,Unhealthy,Valid
07/03/2022 16:00,16,116,158,ug/m3,182,Unhealthy,Valid
